component_name,cultivar_name,harvest_yield,humidity_rh,temperature_c,vapor_pressure_deficit,co2_ppm,fan_intensity,light_intensity,light_on_minutes,irrigation_minutes,grow_room
Curly Iceberg,Cristabel,24.434,64.8430822649572,22.5394658119658,0.960938215849259,1095.18808275058,254.0,223.375,57.458333,60.0,Grow_3
Curly Iceberg,Cristabel,24.437,63.1977712031558,21.9399704142011,0.970378072343283,1196.93984220907,254.0,219.461538,54.846154,57.615385,Grow_5
Butterhead,Fairly,24.44,63.3772651026222,22.8649304610733,1.02118495634508,1220.46263855192,254.0,228.0,57.095238,60.0,Grow_4
Curly Iceberg,Cristabel,24.473,59.4418536324786,22.3615384615384,1.09662109347044,1022.21117424242,254.0,223.375,57.458333,60.0,Grow_3
Curly Iceberg,Cristabel,24.479,66.7597248931624,22.4293269230769,0.902956295210473,1007.27316433566,254.0,223.375,57.416667,60.0,Grow_3
Curly Iceberg,Cristabel,24.488,65.5165998931624,21.2996020299145,0.87815670999947,1014.27685508935,254.0,223.375,57.416667,60.0,Grow_3
Butterhead,Fairly,24.489,66.3689169719169,23.0442887667887,0.947747895995902,1118.86976911976,254.0,228.0,56.619048,58.380952,Grow_5
Butterhead,Fairly,24.498,65.9668902243589,22.805360576923,0.945271341483519,1134.53405448717,254.0,228.0,54.8125,60.0,Grow_2
Butterhead,Fairly,24.501,65.7000254375254,23.5920502645502,0.998543952330203,1189.19425019425,254.0,228.0,52.666667,59.666667,Grow_5
Curly Iceberg,Cristabel,24.504,61.0257167832167,23.1962485431235,1.10748381519948,1170.63199300699,254.0,222.954545,57.0,60.0,Grow_4
Curly Iceberg,Cristabel,24.508,58.9794123931624,22.9702884615384,1.15041849567101,1180.34957750582,254.0,223.375,57.416667,60.0,Grow_4
Curly Iceberg,Cristabel,24.509,66.9983333333333,22.3458333333333,0.891103935721814,1056.08333333333,254.0,228.0,20.0,60.0,Grow_1
Butterhead,Fairly,24.514,63.9816666666666,20.8184188034188,0.883155247652191,996.0,254.0,228.0,60.0,60.0,Grow_3
Butterhead,Fairly,24.518,66.5891849816849,22.1259798534798,0.891406280571537,1212.17094017094,254.0,228.0,57.190476,60.0,Grow_4
Curly Iceberg,Cristabel,24.524,57.1566479700854,23.9583146367521,1.27573140713191,1136.19851398601,254.0,223.375,57.416667,60.0,Grow_1
Butterhead,Fairly,24.524,64.7265048840048,22.9791697191697,0.990413532886671,1089.47366522366,254.0,228.0,57.190476,60.0,Grow_4
Butterhead,Fairly,24.537,67.8944444444444,22.7961111111111,0.891411823541213,1041.41239316239,254.0,228.0,53.666667,60.0,Grow_2
Curly Iceberg,Cristabel,24.543,63.6832264957265,22.8515304487179,1.01161807724806,1174.03877719502,254.0,223.375,57.416667,60.0,Grow_4
Curly Iceberg,Cristabel,24.544,70.7190598290598,23.1559615384615,0.83180795100898,1187.85353535353,254.0,228.0,47.0,59.666667,Grow_5
Butterhead,Fairly,24.559,66.9535866910866,22.3424664224664,0.893339538670947,1017.72915972915,254.0,228.0,57.190476,60.0,Grow_3
Butterhead,Fairly,24.561,61.3871062271062,20.8184188034188,0.940701636518763,1023.25319125319,254.0,228.0,56.428571,59.142857,Grow_3
Butterhead,Fairly,24.563,68.3339215686274,21.9179411764705,0.83342855826474,1135.60194707253,254.0,228.0,56.470588,60.0,Grow_5
Curly Iceberg,Cristabel,24.563,52.7695909645909,23.3401442307692,1.51065745927102,1214.53132284382,254.0,214.125,52.25,59.5,Grow_5
Butterhead,Fairly,24.578,60.0574664224664,23.2645848595848,1.14034909214099,1071.0202020202,254.0,228.0,57.190476,60.0,Grow_3
Curly Iceberg,Cristabel,24.586,64.0428365384615,23.2572168803418,1.02624999004556,1137.00590034965,254.0,223.375,56.375,58.916667,Grow_2
Butterhead,Fairly,24.586,66.7313003663003,21.7890109890109,0.869582745600745,1011.62379287379,254.0,228.0,57.190476,60.0,Grow_3
Curly Iceberg,Cristabel,24.586,63.4378098290598,22.1659935897435,0.978788215527925,1098.77301864801,254.0,223.375,57.458333,60.0,Grow_4
Curly Iceberg,Cristabel,24.588,62.8316168091168,23.2755698005698,1.06387925703692,1088.67592592592,254.0,215.666667,53.222222,59.444444,Grow_3
Butterhead,Fairly,24.592,66.5429365079365,22.9025183150183,0.935559714247632,1146.46409146409,254.0,228.0,56.952381,60.0,Grow_2
Curly Iceberg,Cristabel,24.598,66.9987313034188,21.8686538461538,0.865858261845338,1026.84654234654,254.0,223.375,57.458333,60.0,Grow_3
Butterhead,Fairly,24.6,67.0628052503052,23.4865567765567,0.953082554480188,1079.85353535353,254.0,228.0,57.0,60.0,Grow_3
Butterhead,Fairly,24.605,65.2417735042735,23.5096336996337,1.00703973467708,1094.22771672771,254.0,228.0,57.190476,60.0,Grow_4
Curly Iceberg,Cristabel,24.605,59.8531223290598,20.8793589743589,0.991347917929427,1204.03540695415,254.0,223.375,57.458333,59.958333,Grow_5
Butterhead,Fairly,24.609,65.4221428571428,22.6457142857142,0.950820264603945,1136.91666666666,254.0,228.0,20.0,29.75,Grow_1
Curly Iceberg,Cristabel,24.609,63.0428125,22.3792681623931,1.00021567986632,1178.87543706293,254.0,223.375,57.25,60.0,Grow_4
Curly Iceberg,Cristabel,24.626,68.5535256410256,22.0276976495726,0.832844200808474,1118.85411810411,254.0,228.0,56.75,59.666667,Grow_2
Butterhead,Fairly,24.631,57.4272496947497,22.5894291819291,1.16730978706303,1214.53341103341,254.0,228.0,57.190476,60.0,Grow_4
Butterhead,Fairly,24.644,58.0365811965811,22.5329181929181,1.14643639064057,1213.7488067488,254.0,228.0,57.047619,58.285714,Grow_5
Curly Iceberg,Cristabel,24.659,66.1084054487179,23.2691907051282,0.970320089802237,1098.24728049728,254.0,223.375,57.458333,60.0,Grow_5
Butterhead,Fairly,24.672,56.3873931623931,23.7596184371184,1.28520374060254,1079.92637917637,254.0,228.0,57.190476,60.0,Grow_4
Curly Iceberg,Cristabel,24.678,61.7122649572649,22.3172649572649,1.03198156709253,1180.69444444444,254.0,228.0,46.0,60.0,Grow_4
Butterhead,Fairly,24.69,65.7948643023643,23.2149425574425,0.975652014205586,1072.80790421699,254.0,225.727273,49.636364,54.636364,Grow_1
Curly Iceberg,Cristabel,24.695,55.9999639423076,21.8170339209401,1.15074180501301,1092.59241452991,254.0,223.375,57.416667,60.0,Grow_4
Curly Iceberg,Cristabel,24.701,60.9161201079622,22.6794939271255,1.07766960599113,1045.18936326831,254.0,222.157895,56.736842,59.842105,Grow_2
Butterhead,Fairly,24.701,66.7381556776556,22.8827405372405,0.928496487925935,1118.72438672438,254.0,228.0,57.190476,58.380952,Grow_5
Curly Iceberg,Cristabel,24.71,61.9438888888888,22.2997222222222,1.0251863391221,1096.21717171717,254.0,228.0,43.0,60.0,Grow_4
Butterhead,Fairly,24.714,62.2983974358974,20.8184188034188,0.912736365410069,1135.16666666666,254.0,228.0,60.0,38.0,Grow_1
Curly Iceberg,Cristabel,24.724,67.2242361111111,22.3826201923076,0.887285098871239,1098.24728049728,254.0,223.375,57.416667,59.958333,Grow_5
Butterhead,Fairly,24.738,68.4592338217338,21.910467032967,0.831579121843678,1096.31887556887,254.0,228.0,57.190476,60.0,Grow_4
Butterhead,Fairly,24.741,56.0904731379731,22.7614407814407,1.21663252411628,1026.37602397602,254.0,228.0,57.190476,60.0,Grow_3
Butterhead,Fairly,24.759,69.4663186813186,22.6414652014652,0.839468531100354,1083.50924075924,254.0,228.0,57.0,60.0,Grow_4
Curly Iceberg,Cristabel,24.779,71.8361296296296,22.838574074074,0.784949977094514,1111.52188552188,254.0,215.666667,52.888889,56.111111,Grow_5
Curly Iceberg,Cristabel,24.788,66.6972756410256,21.7506089743589,0.867218884809091,1181.97727272727,254.0,228.0,60.0,58.5,Grow_4
Butterhead,Fairly,24.79,65.9433708252531,22.6946307222189,0.939501107548756,1026.04149869738,254.0,228.0,56.058824,57.411765,Grow_3
Butterhead,Fairly,24.794,66.0841181781181,22.4471627816627,0.922461923791946,1063.5663077663,254.0,228.0,57.190476,60.0,Grow_3
Red Oakleaf,3SX3806,24.794,68.4026666666666,22.422,0.857142770223655,1094.0,254.0,203.0,20.0,29.75,Grow_5
Curly Iceberg,Cristabel,24.794,61.330579740772,21.8623577063961,1.01459138663201,1208.21830733369,254.0,219.461538,54.615385,57.307692,Grow_5
Butterhead,Fairly,24.804,68.4351678876678,22.4343559218559,0.858951181633272,1197.69092019092,254.0,228.0,57.190476,60.0,Grow_4
Butterhead,Fairly,24.805,69.0986094674556,21.3233333333333,0.784099895336689,1189.37703962703,254.0,228.0,51.769231,56.615385,Grow_5
Butterhead,Fairly,24.81,61.5323313090418,21.5171794871794,0.989043365746892,1182.0264384738,254.0,228.0,56.789474,60.0,Grow_5
Butterhead,Fairly,24.811,60.4688949938949,22.6589285714285,1.08792269998669,1093.12623487623,254.0,228.0,57.190476,60.0,Grow_4
Curly Iceberg,Cristabel,24.816,70.8103846153846,23.0629941239316,0.823706363969394,1204.66846348096,254.0,223.375,57.416667,60.0,Grow_4
Curly Iceberg,Cristabel,24.836,72.5685416666666,22.8463060897435,0.765635523173106,1076.9981060606,254.0,214.125,52.25,55.875,Grow_5
Curly Iceberg,Cristabel,24.84,70.2562019230769,22.7786992521367,0.825487536017325,1091.69089937839,254.0,223.375,57.458333,60.0,Grow_5
Butterhead,Fairly,24.841,65.7309981684981,23.3734676434676,0.98480575706613,1134.79725829725,254.0,228.0,56.952381,60.0,Grow_2
Curly Iceberg,Cristabel,24.855,62.1146282051282,23.1052564102564,1.07205840900367,1079.60588578088,254.0,216.9,53.8,59.5,Grow_3
Butterhead,Fairly,24.861,56.6223551282051,22.4379756410256,1.17854293490913,1113.6553030303,254.0,228.0,53.4,59.6,Grow_5
Curly Iceberg,Cristabel,24.864,54.3081810897435,22.6799412393162,1.25916170347743,1101.12769522144,254.0,223.375,57.416667,60.0,Grow_4
Butterhead,Fairly,24.865,66.5692307692307,21.596923076923,0.862402648410934,1183.83333333333,254.0,228.0,60.0,57.0,Grow_4
Curly Iceberg,Cristabel,24.866,59.728985042735,21.4608226495726,1.0302643858765,1084.48737373737,254.0,228.0,43.333333,60.0,Grow_5
Butterhead,Fairly,24.876,55.7844902319902,22.3724389499389,1.19624761105275,1105.75683205683,254.0,228.0,56.952381,60.0,Grow_4
Curly Iceberg,Cristabel,24.877,64.0736960188933,23.2836470985155,1.02901149057705,1084.5115629984,254.0,222.157895,53.789474,57.052632,Grow_3
Butterhead,Fairly,24.882,63.1520405982906,22.3979807692307,0.998170978956539,1180.58964646464,254.0,228.0,59.333333,59.5,Grow_5
Curly Iceberg,Cristabel,24.884,56.7691666666666,22.0812446581196,1.14901753868505,1070.02294580419,254.0,223.375,57.458333,60.0,Grow_3
Curly Iceberg,Cristabel,24.887,63.8777136752136,23.1877323717948,1.02813692529464,1196.64527486402,254.0,223.375,57.458333,60.0,Grow_4
Curly Iceberg,Cristabel,24.889,67.882142094017,23.220625,0.914956924285819,1040.56883741258,254.0,223.375,57.458333,60.0,Grow_2
Butterhead,Fairly,24.894,59.72125,23.42,1.16067274000831,1080.66666666666,254.0,228.0,39.0,60.0,Grow_3
Butterhead,Fairly,24.904,62.8499999999999,22.731875,1.02689929988086,1135.45454545454,254.0,203.0,20.0,29.75,Grow_1
Curly Iceberg,Cristabel,24.906,60.4770634920634,22.7127167277167,1.09463189671217,1179.88461538461,254.0,215.666667,53.0,53.888889,Grow_4
Butterhead,Fairly,24.906,67.1832448107448,22.6550122100122,0.903638751621597,1214.53341103341,254.0,228.0,57.190476,60.0,Grow_4
Curly Iceberg,Cristabel,24.91,59.902280982906,23.1484561965811,1.1378931223362,1103.56497668997,254.0,223.375,57.25,60.0,Grow_4
Curly Iceberg,Cristabel,24.916,59.6319764957265,22.8852564102564,1.12662456515913,1097.96542346542,254.0,223.375,57.416667,60.0,Grow_4
Butterhead,Fairly,24.919,63.7359218559218,22.9729151404151,1.01752309259219,1079.92637917637,254.0,228.0,57.190476,60.0,Grow_4
Butterhead,Fairly,24.924,56.4649053724053,22.5598046398046,1.19089843118587,1104.62984792984,254.0,228.0,57.0,60.0,Grow_4
Curly Iceberg,Cristabel,24.926,66.0231324786324,23.02297008547,0.955689987569122,1064.21787101787,254.0,228.0,56.133333,59.933333,Grow_1
Butterhead,Fairly,24.948,66.0468589743589,23.3991391941391,0.97921131434374,1138.77272727272,254.0,228.0,51.571429,59.571429,Grow_2
Butterhead,Fairly,24.954,62.9153846153846,22.7461538461538,1.02597941671054,1187.41666666666,254.0,228.0,29.0,53.0,Grow_4
Curly Iceberg,Cristabel,24.956,68.5767548076923,22.4216372863247,0.853116936842255,1022.21117424242,254.0,223.375,57.416667,60.0,Grow_3
Butterhead,Fairly,24.961,67.3805542986425,22.4578469079939,0.888022964251097,1132.41567256273,254.0,228.0,53.941176,59.470588,Grow_5
Butterhead,Fairly,24.981,61.027326007326,23.1704517704517,1.10628110147172,1071.0202020202,254.0,228.0,57.0,60.0,Grow_3
Butterhead,Fairly,24.996,53.4669398656898,22.8298061660561,1.29420362443186,1038.2531080031,254.0,228.0,57.190476,60.0,Grow_2
Curly Iceberg,Cristabel,25.019,64.6089182692307,23.4132532051282,1.01999542908769,1018.99271561771,254.0,228.0,55.375,59.5,Grow_3
Curly Iceberg,Cristabel,25.019,62.0126495726495,23.0035977564102,1.06777011505453,1204.66846348096,254.0,223.375,57.25,60.0,Grow_4
Butterhead,Fairly,25.023,65.9582304874612,22.7933474218089,0.944899478135961,1136.41823561054,254.0,228.0,54.692308,57.0,Grow_5
Butterhead,Fairly,25.035,59.4545421245421,23.8199725274725,1.19801068788401,1091.35714285714,254.0,228.0,51.0,59.428571,Grow_1
Butterhead,Fairly,25.035,60.7492277167277,23.5148168498168,1.1376616978384,1084.07864357864,254.0,228.0,56.952381,60.0,Grow_3
Butterhead,Fairly,25.039,62.8748626373626,22.7944597069597,1.03025666094012,1079.75177600177,254.0,228.0,57.190476,60.0,Grow_4
Curly Iceberg,Cristabel,25.04,64.5387099358974,22.8419444444444,0.987279202201901,1016.42807886557,254.0,223.375,57.25,60.0,Grow_3
Butterhead,Fairly,25.045,62.0817521367521,22.6660078347578,1.04478766742578,1072.27298627298,254.0,228.0,55.555556,60.0,Grow_4
Curly Iceberg,Cristabel,25.047,63.6999091880341,23.458563034188,1.04885900960358,1133.37077505827,254.0,223.375,57.416667,60.0,Grow_1
Curly Iceberg,Cristabel,25.049,64.2926602564102,22.8573851495726,0.994899717039365,1098.24728049728,254.0,223.375,57.458333,60.0,Grow_5
Curly Iceberg,Cristabel,25.051,70.4515328874024,22.983759754738,0.830047122649394,1121.74474004256,254.0,223.173913,59.73913,60.0,Grow_5
Butterhead,Fairly,25.052,68.5483333333333,22.1916666666666,0.842630497929086,1036.43589743589,254.0,228.0,31.0,60.0,Grow_3
Curly Iceberg,Cristabel,25.057,70.3385042735042,22.6268696581196,0.814757438530821,1096.02653943278,254.0,223.375,57.458333,60.0,Grow_5
Curly Iceberg,Cristabel,25.058,53.674484508547,21.5294391025641,1.19029128305636,1180.65336052836,254.0,223.375,57.416667,59.125,Grow_5
Butterhead,Fairly,25.07,67.1859554334554,22.5538705738705,0.898124533433022,1176.5046065046,254.0,228.0,57.190476,60.0,Grow_4
Butterhead,Fairly,25.071,68.2679639804639,23.2667216117216,0.906564250762558,1075.6577034077,254.0,228.0,57.0,60.0,Grow_3
Curly Iceberg,Cristabel,25.079,69.0736099865047,23.1441059379217,0.876761804570161,1087.80533063427,254.0,228.0,56.736842,60.0,Grow_4
Butterhead,Fairly,25.086,66.9651153846153,21.8163365384615,0.864129355198883,1202.95067016317,254.0,228.0,59.8,60.0,Grow_4
Butterhead,Fairly,25.099,67.8474206349206,20.8339713064713,0.792100121213854,1194.90218115218,254.0,228.0,57.190476,60.0,Grow_4
Curly Iceberg,Cristabel,25.099,62.2355555555555,22.1636111111111,1.00847523208508,1123.63888888888,254.0,228.0,60.0,59.666667,Grow_5
Curly Iceberg,Cristabel,25.131,55.5557612179487,22.5618215811965,1.2160221743821,1101.12769522144,254.0,223.375,57.25,60.0,Grow_4
Butterhead,Fairly,25.142,66.395583028083,22.6200061050061,0.923221218451653,1010.8525086025,254.0,228.0,57.190476,60.0,Grow_3
Curly Iceberg,Cristabel,25.147,59.3695753205128,21.8966239316239,1.06823898586621,1204.03540695415,254.0,223.375,57.416667,59.958333,Grow_5
Butterhead,Fairly,25.171,63.7504884004884,22.8955219780219,1.01255388379115,1089.47366522366,254.0,228.0,56.952381,60.0,Grow_4
Butterhead,Fairly,25.194,62.295057997558,22.9339041514041,1.05544922628711,1033.74339549339,254.0,228.0,56.952381,60.0,Grow_3
Butterhead,Fairly,25.195,72.6759829059829,22.9437179487179,0.766732881443655,1109.80555555555,254.0,228.0,49.833333,59.666667,Grow_5
Curly Iceberg,Cristabel,25.203,55.7774465811965,22.2345860042735,1.18645622115789,1030.32702020202,254.0,223.375,57.416667,60.0,Grow_3
Butterhead,Fairly,25.206,61.8515445665445,23.3997863247863,1.09812131536197,1063.2261072261,254.0,228.0,57.0,60.0,Grow_3
Butterhead,Fairly,25.21,66.4123656898657,22.7393284493284,0.929382768855423,1083.00721500721,254.0,228.0,57.190476,60.0,Grow_3
Curly Iceberg,Cristabel,25.217,67.4028766025641,22.4800507478632,0.887721252125849,1173.61633158508,254.0,223.375,57.416667,60.0,Grow_2
Butterhead,Fairly,25.218,67.0184615384615,21.0999999999999,0.825304542033438,1144.72727272727,254.0,228.0,60.0,59.0,Grow_2
Butterhead,Fairly,25.219,66.0717258382643,22.763214990138,0.940198255003719,1058.74358974358,254.0,228.0,51.923077,56.230769,Grow_1
Butterhead,Fairly,25.225,65.09125,22.38875,0.945667827470465,1036.43589743589,254.0,228.0,45.0,60.0,Grow_3
Butterhead,Fairly,25.231,61.4343749999999,23.1399519230769,1.09392977805809,1149.67526223776,254.0,228.0,51.875,59.875,Grow_1
Curly Iceberg,Cristabel,25.232,57.0131854603729,21.8234013209013,1.12472422787089,1086.24936868686,254.0,223.375,57.416667,60.0,Grow_3
Butterhead,Fairly,25.232,65.2415506715506,22.0619413919413,0.92280970017898,1085.00924075924,254.0,228.0,56.952381,60.0,Grow_4
Curly Iceberg,Cristabel,25.235,68.5976432880844,21.6324622926093,0.811895207487744,1034.43270944741,254.0,221.470588,56.411765,59.882353,Grow_3
Curly Iceberg,Cristabel,25.237,54.932786307895,22.4698104793756,1.22634388162792,1099.00050673963,254.0,223.173913,59.73913,60.0,Grow_4
Butterhead,Fairly,25.239,65.7883333333333,22.5716666666666,0.936534208830557,1255.46153846153,254.0,228.0,25.0,29.75,Grow_5
Curly Iceberg,Cristabel,25.258,61.3308205128205,23.2534038461538,1.10402471715629,1093.39236596736,254.0,216.9,53.4,59.5,Grow_4
Curly Iceberg,Cristabel,25.264,58.9469017094017,22.3741372863247,1.1110251810054,1031.16856060606,254.0,223.375,57.458333,60.0,Grow_2
Butterhead,Fairly,25.266,68.705931013431,22.7471611721611,0.866607565179897,1094.24994449994,254.0,228.0,57.190476,60.0,Grow_3
Butterhead,Fairly,25.266,67.4108836996337,22.4420451770451,0.886018594925324,1011.62379287379,254.0,228.0,57.190476,60.0,Grow_3
Curly Iceberg,Cristabel,25.266,59.3075,23.9833333333333,1.21472829941971,1112.04059829059,254.0,191.0,39.666667,46.0,Grow_5
Butterhead,Fairly,25.277,60.2697557997558,21.7296031746031,1.03342438954614,1189.71764346764,254.0,228.0,57.190476,59.952381,Grow_5
Curly Iceberg,Cristabel,25.278,54.8561568986569,23.0456776556776,1.27285049470192,1198.54326229326,254.0,222.714286,56.857143,59.952381,Grow_4
Curly Iceberg,Cristabel,25.289,52.7695909645909,23.9383012820512,1.58407276482599,1224.55,254.0,216.9,53.8,59.6,Grow_5
Butterhead,Fairly,25.315,64.8431837606837,23.4720177045177,1.01614842740917,1069.37812187812,254.0,228.0,56.952381,60.0,Grow_3
Butterhead,Fairly,25.338,67.6650091575091,21.947384004884,0.852405102705825,1022.13181263181,254.0,228.0,57.190476,60.0,Grow_3
Butterhead,Fairly,25.339,62.7779329466829,21.288811050061,0.943485392187532,1131.42035742035,254.0,228.0,55.833333,60.0,Grow_5
Butterhead,Fairly,25.347,65.0469230769231,21.4438461538461,0.893268465627223,1057.25,254.0,228.0,20.0,29.75,Grow_1
Curly Iceberg,Cristabel,25.352,63.9084401709401,22.4267307692307,0.980613446752639,1200.36111111111,254.0,191.0,39.666667,59.666667,Grow_5
Curly Iceberg,Cristabel,25.354,70.8677777777777,23.2030555555555,0.830589877903365,1088.0,254.0,228.0,50.666667,50.0,Grow_5
Butterhead,Fairly,25.378,66.1928774928774,22.9753561253561,0.950218100503732,1098.28418803418,254.0,228.0,53.555556,59.888889,Grow_2
Butterhead,Fairly,25.386,67.236920843862,22.4021340032516,0.888491925872624,1026.04149869738,254.0,228.0,56.588235,59.588235,Grow_3
Curly Iceberg,Cristabel,25.396,66.2486431623931,23.3019497863247,0.966291986511766,1192.79467754467,254.0,223.375,57.416667,60.0,Grow_4
Butterhead,Fairly,25.397,65.5564987789987,22.8450915750915,0.959019299424932,1033.74339549339,254.0,228.0,57.0,60.0,Grow_3
Butterhead,Fairly,25.398,57.7359004884004,22.3413949938949,1.14129977725997,1098.44422244422,254.0,228.0,57.190476,60.0,Grow_5
Butterhead,Fairly,25.401,67.0805525030524,21.2036843711843,0.833442013770105,1203.08904983905,254.0,228.0,57.190476,60.0,Grow_4
